# p_696_57, p_706_73,p_738_45,p_750_42, p_751_52, p_763_55, p_772_44, p_794_90, p_800_70, p_801_57, p_810_43,p_811_58, p_826_49, p_840_90, p_842_53, p_852_21, p_912_33, p_922_48,p_965_80, Ion Density (1/m3), Electron Density (1/m3),Electron Temperature (eV),Pressure Upstream (Torr),Pressure Downstream (mTorr), Plasma Power (W),fit10, fit11, fit12, fit13, fit14, fit15,H2_Flow_Rate (sccm), He_Flow_Rate,Argon Flow Rate (sccm)
0.128464018,0.174731994,0.214752326,0.20901293,0.290901517,0.647816055,0.298062942,0.273740797,0.333961404,0.624750261,0.40520936,2.241092325,0.215798449,0.376895506,0.711715457,0.257163375,0.64477218,0.208754562,0.187917435,1.14E+17,7.87E+16,2.779404886,0.6,85.1,35,0.104211512,0.419729708,0.149115052,0.691091423,1.5734278,4.62567508,0,0,90
0.16138163,0.214181539,0.25575268,0.317057901,0.366277016,0.704697256,0.330896392,0.329063747,0.401257034,0.757795257,0.474551238,2.875569781,0.275686271,0.451319023,0.867451942,0.321395106,0.721807328,0.268794401,0.249971956,1.23E+17,6.97E+16,2.852308239,0.39,60.5,45,0.249709335,0.533962705,0.527628217,0.694220477,1.673546284,5.140225203,0,0,50
0.190862397,0.288069815,0.33878008,0.295421807,0.387108039,0.851000572,0.382445996,0.418217252,0.437527647,0.864182887,0.537393613,2.556305854,0.300937466,0.543161355,0.88425019,0.349400114,0.745428493,0.248137952,0.23202459,2.49E+17,2.39E+17,2.22906106,0.5,90.6,65,0.200345011,0.46912663,0.161504484,0.70645891,1.194634172,2.677387703,0,0,70
0.186943858,0.246071336,0.286474321,0.410772593,0.437311995,0.751657568,0.419232111,0.371366449,0.514497507,0.784282693,0.497477859,2.656112276,0.301901488,0.473567045,0.867950603,0.35802756,0.706688855,0.283550946,0.269735167,1.17E+17,6.82E+16,3.055233582,0.6,36.4,50,0.03984097,0.356214535,0.046722853,0.611190494,1.484343732,5.007133545,0,0,90
0.213516077,0.322068613,0.374464315,0.33701947,0.432730154,0.881565292,0.428151733,0.44067942,0.487652709,0.922844729,0.574813014,2.73824855,0.324938228,0.591251159,0.970766759,0.39994034,0.816576859,0.289040049,0.256096746,2.38E+17,2.02E+17,2.357324846,0.5,70.4,65,0.103207508,0.406783946,0.079379293,0.676295428,1.22943023,3.003760683,0,0,70
0.205807745,0.302219472,0.345155971,0.302223719,0.394649087,0.836541813,0.401502964,0.418261075,0.453620436,0.871782445,0.549106867,2.596486753,0.303182384,0.560073019,0.919513938,0.368502222,0.768485001,0.257299512,0.242329,2.37E+17,2.17E+17,2.289358905,0.5,80.4,65,0.159665036,0.445312501,0.126178666,0.691069797,1.212765912,2.831739828,0,0,70
0.165750019,0.213203546,0.282239265,0.531718759,0.431575049,0.570971766,0.332901826,0.314364183,0.508101291,0.606159196,0.440465121,2.106380893,0.299610834,0.436806651,0.755523363,0.374457827,0.535645255,0.278180241,0.270663287,1.60E+17,8.37E+16,2.901508553,0.39,19.2,75,0.212935999,0.512935783,0.302818374,0.545997379,1.132275936,3.592188874,0,0,50
0.236163391,0.352541722,0.390848457,0.418802468,0.462389906,0.793515753,0.497682233,0.45090863,0.55043559,0.913428566,0.530733039,2.34245198,0.332574812,0.544178601,0.872155206,0.402879691,0.73294737,0.289915547,0.268562342,2.51E+17,1.87E+17,2.545616049,0.6,36.4,90,0.016310701,0.305644615,0.010044619,0.612943677,1.176234418,3.127783412,0,0,90
0.16664409,0.252719211,0.289101235,0.261924391,0.330608187,0.718528077,0.334773024,0.340511271,0.366736428,0.717787202,0.434167378,2.376787061,0.259755813,0.451435237,0.793810542,0.304681165,0.724334614,0.225644173,0.220509603,2.66E+17,2.33E+17,2.328266433,0.39,80.9,75,0.611549126,0.755401209,1.009198892,0.72754529,1.250678625,2.989582428,0,0,50
0.169327742,0.24246426,0.289362228,0.270244747,0.366720837,0.788119196,0.384981891,0.362386789,0.423087591,0.80317245,0.495097696,2.537067251,0.267992397,0.479233934,0.859789886,0.329811004,0.744878329,0.254150689,0.21988654,1.55E+17,1.12E+17,2.605285995,0.6,75.1,44,0.068356914,0.382320789,0.069573502,0.678061729,1.435254929,4.009492118,0,0,90
0.202210187,0.294455292,0.328237463,0.306524414,0.376684221,0.749188659,0.371361207,0.379621427,0.415072439,0.805814101,0.483973975,2.495230552,0.293376664,0.499546288,0.876983099,0.345173996,0.706310974,0.246633201,0.240910164,2.89E+17,2.38E+17,2.34330758,0.39,60.5,85,0.530078988,0.695251832,0.801934686,0.69620555,1.222328655,2.977861186,0,0,50
0.241428293,0.330037879,0.396998763,0.484394404,0.564088382,1.050100043,0.517107683,0.479203621,0.619020937,1.071834747,0.67819275,3.811362295,0.391574949,0.672618755,1.271443811,0.495381323,1.085296616,0.400748989,0.370840996,1.31E+17,6.87E+16,3.002490812,0.5,50.1,46,0.111794894,0.432816338,0.165823585,0.647068528,1.560303333,5.048042929,0,0,70
0.204235391,0.293731405,0.327771046,0.342463204,0.402507865,0.769756132,0.384607467,0.407348126,0.45735179,0.857307812,0.50189554,2.635747436,0.303171203,0.510041293,0.885738824,0.367372426,0.72400602,0.276544545,0.256116082,2.58E+17,1.78E+17,2.513393805,0.39,50.2,75,0.439155416,0.649323614,0.716780869,0.673263384,1.284454938,3.473038682,0,0,50
0.211001751,0.214347985,0.332346664,0.918314167,0.631910716,0.799071632,0.417296517,0.413657458,0.718604841,0.676894614,0.636582445,3.208436471,0.422570228,0.563047182,1.152278502,0.510293581,0.716857125,0.41623754,0.42224824,4.07E+16,3.02E+16,3.061206597,0.39,19.2,44,0.026916433,0.336732259,0.027940333,0.545331684,1.175315019,4.113736318,0,0,50
0.194700771,0.288847853,0.339267423,0.439490835,0.445678004,0.712247006,0.425725897,0.387962192,0.514852196,0.7912891,0.478660793,2.369633317,0.308727364,0.494552163,0.811060155,0.380458311,0.645626594,0.274689171,0.256293413,2.35E+17,1.42E+17,2.717253633,0.39,30.1,85,0.241362326,0.525173721,0.347780064,0.603897479,1.228782062,3.675046237,0,0,50
0.214052504,0.327797554,0.378166113,0.343165699,0.425689601,0.824009481,0.423744041,0.426126786,0.482138231,0.88739749,0.539686035,2.47713656,0.314451005,0.564005799,0.914012632,0.390659967,0.748449369,0.275572242,0.241075185,2.65E+17,2.20E+17,2.320409102,0.5,60.1,75,0.081687934,0.386388995,0.052831316,0.663349209,1.174766579,2.775123386,0,0,70
0.129855337,0.182209545,0.212996447,0.218761394,0.270709046,0.552763187,0.246463606,0.25655725,0.294705704,0.572149761,0.352546048,2.041697839,0.208559318,0.351762453,0.647954178,0.242139173,0.543662301,0.187212565,0.186376475,1.94E+17,1.23E+17,2.625279534,0.39,71,55,0.378605096,0.613900892,0.704978295,0.701150885,1.494436414,4.251671138,0,0,50
0.207660942,0.307875785,0.301244541,0.371645,0.383267288,0.539326005,0.350397725,0.316186738,0.400833922,0.595919633,0.344576036,1.556257072,0.242682768,0.448763455,0.653796467,0.32019536,0.551742626,0.211063806,0.206889638,3.06E+17,2.34E+17,2.429586689,0.41,30,115,0.360363028,0.587034933,0.454013852,0.60740586,1.048460658,2.519573849,0,0,50
0.244845452,0.314938953,0.383936293,0.533063852,0.576051125,1.003825634,0.510111162,0.456515916,0.65501992,1.024677118,0.682236382,3.803346525,0.412403585,0.670068061,1.29281725,0.513912976,1.069040816,0.432016849,0.392833497,1.17E+17,5.96E+16,3.071495137,0.5,40.2,46,0.016551266,0.313412647,0.019452944,0.626535516,1.553183035,5.232216353,0,0,70
0.219468964,0.297868026,0.354447271,0.476533734,0.466414226,0.714478045,0.413532447,0.377450391,0.548972001,0.782974645,0.509676973,2.451267612,0.333612636,0.544039137,0.929322519,0.439680841,0.753408649,0.3389381,0.299729813,2.05E+17,1.07E+17,2.884802725,0.5,27.2,75,0.024737532,0.328036693,0.02062613,0.585003421,1.257073369,3.937025837,0,0,70
0.228327374,0.341635688,0.416335306,0.380485242,0.46307195,0.839408576,0.452523693,0.437343968,0.482389461,0.895324793,0.581714153,2.583649901,0.341551292,0.629584533,1.009852479,0.43432554,0.852825067,0.309885621,0.26853914,2.93E+17,2.59E+17,2.247258274,0.5,60.1,84,0.087148791,0.389127273,0.053171083,0.667963235,1.143420505,2.576562168,0,0,70
0.158727304,0.230033289,0.276436449,0.236220844,0.331231618,0.744347282,0.348106171,0.340285918,0.372011842,0.719847456,0.451753103,2.279451911,0.25046423,0.457525792,0.816816671,0.300244211,0.733350569,0.221137911,0.200515193,1.79E+17,1.45E+17,2.4492691,0.6,94.9,45,0.161764594,0.454438069,0.169249075,0.702406028,1.353747891,3.482901,0,0,90
0.236364198,0.358919334,0.378600411,0.45041281,0.466188438,0.725012522,0.445970209,0.424442046,0.534031756,0.84021818,0.510550948,2.376143521,0.333231065,0.536217399,0.85025181,0.415645589,0.677098105,0.287937774,0.267278279,2.93E+17,2.13E+17,2.545664496,0.39,30.1,110,0.35637199,0.592967709,0.494459911,0.605192758,1.101833846,2.863666066,0,0,50
0.165244233,0.240785859,0.274343239,0.294027365,0.347290321,0.638388049,0.361367657,0.326196004,0.410083685,0.701478666,0.417926053,2.012619101,0.248714878,0.417203328,0.710524467,0.299641584,0.612684742,0.220897407,0.218048704,1.88E+17,1.24E+17,2.721226072,0.6,45,60,0.088896865,0.404183116,0.088754836,0.632441603,1.327752714,3.881476372,0,0,90
0.178284037,0.244923096,0.288900714,0.346602832,0.384550287,0.677083652,0.364164605,0.332075264,0.439958456,0.719457147,0.456508226,2.356011715,0.276190671,0.464593963,0.830563931,0.351503485,0.698672634,0.277185314,0.245877314,1.65E+17,9.06E+16,2.889382627,0.5,40.2,55,0.01210579,0.299015721,0.010998455,0.623160098,1.413586281,4.478852238,0,0,70
0.173677698,0.247114844,0.246027759,0.35660456,0.362166774,0.496493593,0.30577136,0.272251797,0.376985171,0.551381814,0.321420678,1.634169971,0.221195013,0.399991448,0.614918823,0.278841808,0.529265708,0.203247564,0.201110636,2.14E+17,1.23E+17,2.699617858,0.41,30,80,0.261465541,0.538815714,0.378341493,0.610613739,1.187069122,3.471378079,0,0,50
0.179533379,0.247313355,0.286813169,0.339123416,0.391760341,0.716923394,0.391749166,0.353332915,0.459936783,0.778528026,0.473666658,2.442060393,0.28321438,0.459862603,0.825233269,0.332070055,0.70476515,0.258746125,0.256707722,1.40E+17,8.66E+16,2.907695812,0.6,45,51,0.117210186,0.434562652,0.149469289,0.633530378,1.43536108,4.516084096,0,0,90
0.086358365,0.122066611,0.151123246,0.165929717,0.202345375,0.422741437,0.187049063,0.187417393,0.218058499,0.425673153,0.261927299,1.575543456,0.155905299,0.261787648,0.490940305,0.177016017,0.459040298,0.148431633,0.144344685,1.34E+17,8.61E+16,2.747559178,0.39,90.4,45,0.432335767,0.658170455,1.006702099,0.73482246,1.623536624,4.681865508,0,0,50
0.200205642,0.287672119,0.327589164,0.381767979,0.42313945,0.753650435,0.391942084,0.408972177,0.482813008,0.831331469,0.491948157,2.509163033,0.300347455,0.497576656,0.841276299,0.365693115,0.675828778,0.272083236,0.242441317,2.28E+17,1.44E+17,2.688348326,0.39,40.4,75,0.298746558,0.563318467,0.467141679,0.638353515,1.257941927,3.650479357,0,0,50
0.104128581,0.12855215,0.172499693,0.328192527,0.292258881,0.460140834,0.233397038,0.218989268,0.333470739,0.450552185,0.318720735,1.850283498,0.202661813,0.299966918,0.564109627,0.241533698,0.461160151,0.196737476,0.19575802,7.20E+16,4.39E+16,3.105876137,0.39,30.1,45,0.068868573,0.39613062,0.111762904,0.610821214,1.474704823,5.279887238,0,0,50
0.146405833,0.2039677,0.226478853,0.273273952,0.310331085,0.596207654,0.28373938,0.295872047,0.356066365,0.655908665,0.387010161,2.23597262,0.228434782,0.382619516,0.697550843,0.277133002,0.572885042,0.21509473,0.205919718,1.70E+17,9.77E+16,2.754216984,0.39,50.2,55,0.251508401,0.534135931,0.451737093,0.672612128,1.495875974,4.560841125,0,0,50
0.212069717,0.318381984,0.380228788,0.357883609,0.437328997,0.865964122,0.497935753,0.439531676,0.499271686,0.908294427,0.518267888,2.30328973,0.303489295,0.530629864,0.865972125,0.369632588,0.730790389,0.257614052,0.240963323,2.51E+17,2.28E+17,2.321508908,0.6,55.1,79,0.058572082,0.364682602,0.036858059,0.653307766,1.175937606,2.818177299,0,0,90
0.110488677,0.162810826,0.192710659,0.189881965,0.238928803,0.506220153,0.231930861,0.229299574,0.263180618,0.507123245,0.317806041,1.839196526,0.18500247,0.319265382,0.5837834,0.217328137,0.529906618,0.17094736,0.168248965,1.97E+17,1.33E+17,2.588159288,0.39,80.9,55,0.454137507,0.66459991,0.876644663,0.716730721,1.458867468,4.038914964,0,0,50
0.24352044,0.359710221,0.429097807,0.376985245,0.501158719,1.060576368,0.540741087,0.517078387,0.575021606,1.105569067,0.67121734,3.144473835,0.376174095,0.679735717,1.134671773,0.455654785,0.987190071,0.335681708,0.288500992,2.24E+17,1.79E+17,2.364726644,0.6,75.1,55,0.081555692,0.389163805,0.063898473,0.688084748,1.272393273,3.155472038,0,0,90
0.148214257,0.168690421,0.238249259,0.552017353,0.420542914,0.526585412,0.29168873,0.288775683,0.4833012,0.511540744,0.42260941,2.10386534,0.283286073,0.4000767,0.751671614,0.355186613,0.504238845,0.276616443,0.271648726,8.85E+16,4.84E+16,2.987490784,0.39,19.2,55,0.112511456,0.436411872,0.143039631,0.544626722,1.23602599,4.335561546,0,0,50
0.189179989,0.274878925,0.302771568,0.360108137,0.399135304,0.656761459,0.389442293,0.376012719,0.483752431,0.780387644,0.464799322,2.241956841,0.288206449,0.451372811,0.761966273,0.334091035,0.677599608,0.263925281,0.253063174,2.04E+17,1.24E+17,2.763515051,0.6,36.4,70,0.02839418,0.333167399,0.023941417,0.614255913,1.288864275,3.840436042,0,0,90
0.209521748,0.308518749,0.363761149,0.311035838,0.416981399,0.902302698,0.453315908,0.429701126,0.467323171,0.899482639,0.56719062,2.652830704,0.31318144,0.588130489,0.994819012,0.388885493,0.873743946,0.274621491,0.246819046,2.18E+17,1.96E+17,2.299515497,0.6,85.1,55,0.168720104,0.452994626,0.145464317,0.701047569,1.239980057,2.936831283,0,0,90
0.206851313,0.304160275,0.334973345,0.326683308,0.382157446,0.726202121,0.378384623,0.396078066,0.438106529,0.813587699,0.478315014,2.346051937,0.293505627,0.498832432,0.834046889,0.353885291,0.684924509,0.258692099,0.235273746,3.14E+17,2.63E+17,2.332255646,0.39,50.2,95,0.490371215,0.665379472,0.691060957,0.676516241,1.177738987,2.837515268,0,0,50
0.214408926,0.303365906,0.344828097,0.349036514,0.426834186,0.849874131,0.40886334,0.422358733,0.468455025,0.906369249,0.54779864,3.043665376,0.326723682,0.554363455,1.006278735,0.383453167,0.822195433,0.293799372,0.278282765,2.33E+17,1.53E+17,2.554299392,0.39,60.5,65,0.433532821,0.648688398,0.757459489,0.692420296,1.35843048,3.738788289,0,0,50
0.183175296,0.257887702,0.314860509,0.293961907,0.400525286,0.87318753,0.380588758,0.393662296,0.442217523,0.861699876,0.554011086,2.937807906,0.294742505,0.542808226,0.956150693,0.352937555,0.821745053,0.268907074,0.260171954,1.66E+17,1.24E+17,2.604100693,0.5,90.6,45,0.180066724,0.472835943,0.223547053,0.695490289,1.412890458,3.86363944,0,0,70
0.216569746,0.321348279,0.307717374,0.399491882,0.416177318,0.57000538,0.375738015,0.332772951,0.437724802,0.647620516,0.373596228,1.739783539,0.260039509,0.477658303,0.702716614,0.339180725,0.601433774,0.227633763,0.230989492,2.79E+17,1.94E+17,2.51807655,0.41,30,100,0.360050376,0.594106422,0.495043771,0.605918387,1.115534254,2.931819712,0,0,50
0.214244199,0.326139947,0.363853739,0.35741939,0.425327684,0.795620601,0.433664973,0.422738192,0.487625125,0.88075213,0.523018578,2.432971472,0.314408971,0.556265313,0.91645821,0.39299161,0.769683401,0.28143539,0.250047269,2.45E+17,1.91E+17,2.445926635,0.5,50.1,75,0.05373411,0.361715904,0.036215039,0.644293671,1.214653526,3.104315958,0,0,70
0.170964046,0.237100742,0.292403358,0.427447729,0.423940496,0.677115711,0.38323254,0.35266843,0.490330523,0.739784839,0.465416201,2.455726526,0.293343019,0.459076664,0.798588651,0.358641963,0.64075567,0.27332019,0.258078385,1.63E+17,9.11E+16,2.883929419,0.39,30.1,65,0.162246281,0.474742291,0.246454279,0.607081259,1.304463432,4.22687093,0,0,50
0.168332088,0.248975628,0.294502734,0.271869536,0.347880145,0.764293953,0.351779523,0.357336053,0.385165173,0.763625803,0.473244192,2.651529387,0.27618177,0.478375125,0.867512494,0.317428717,0.773878885,0.236090751,0.230254723,2.40E+17,1.95E+17,2.415172013,0.39,90.4,65,0.613590694,0.771905698,1.135639033,0.738393955,1.313814543,3.281604713,0,0,50
0.12813763,0.164121175,0.178014402,0.366096764,0.302938461,0.379736256,0.227883359,0.210931997,0.323388866,0.387458051,0.264300101,1.414753306,0.20035983,0.322301786,0.52921002,0.246111911,0.405936405,0.182901725,0.1818455,2.91E+17,7.73E+16,2.841776553,0.41,21.4,70,0.165110457,0.47522019,0.212918482,0.560758231,1.15569971,3.660061241,0,0,50
0.14941182,0.202850389,0.21121579,0.331441626,0.327791735,0.457306796,0.273705494,0.24471279,0.348511641,0.494900309,0.305020411,1.62275376,0.207124349,0.367415753,0.592682755,0.258507414,0.508274363,0.195771247,0.194458547,3.51E+17,8.88E+16,2.80614115,0.41,30,60,0.132011205,0.448350386,0.183255738,0.607465741,1.315831812,4.227330279,0,0,50
0.213480649,0.327424477,0.382230533,0.346922835,0.444678174,0.914434424,0.497797477,0.4559765,0.511018839,0.958599651,0.569570444,2.557061354,0.316864431,0.573177097,0.941617448,0.394923839,0.786427797,0.280823217,0.239599401,2.39E+17,2.11E+17,2.295731987,0.6,64.9,65,0.060040544,0.366166065,0.039123373,0.680342862,1.199844904,2.836643933,0,0,90
0.23345857,0.354187728,0.399052405,0.395982948,0.465140381,0.860394898,0.504143901,0.466444053,0.55300636,0.967604022,0.548575231,2.498190892,0.33829952,0.563850839,0.912802263,0.400073943,0.781922423,0.281573723,0.272786213,2.42E+17,2.00E+17,2.450121732,0.6,45,80,0.017143713,0.306480557,0.010079727,0.633239417,1.191117427,3.053607558,0,0,90
0.133920105,0.166265466,0.210775636,0.345453338,0.315402521,0.466212293,0.253360941,0.232957658,0.364285461,0.482285981,0.344837429,1.79498958,0.224817047,0.345811085,0.653017223,0.28138126,0.51468703,0.229911937,0.214242013,1.32E+17,6.18E+16,3.085725247,0.5,27.2,55,0.078171989,0.402211798,0.087165571,0.579881574,1.391090088,4.803940417,0,0,70
0.19260686,0.280361482,0.328461294,0.326312206,0.412698726,0.810427178,0.409358327,0.391201521,0.460803685,0.845871657,0.522143475,2.658948992,0.296215143,0.530588464,0.923897337,0.36798361,0.78411542,0.283509324,0.247625585,1.90E+17,1.25E+17,2.650201996,0.5,60.1,55,0.159900787,0.459630125,0.179775076,0.660024905,1.369211187,3.869641611,0,0,70
0.178521586,0.266801437,0.308869899,0.283051577,0.353179831,0.742826828,0.334333197,0.361615043,0.398306334,0.775361912,0.458555035,2.497159467,0.279351357,0.482383099,0.841573298,0.327774888,0.729930288,0.244883113,0.241296101,2.65E+17,2.16E+17,2.37870111,0.39,71,75,0.566058748,0.726893722,0.933485066,0.715372256,1.250722416,3.074045366,0,0,50
0.222454724,0.328575975,0.356336262,0.383256548,0.427115895,0.769119451,0.422880522,0.425904641,0.477854441,0.842398769,0.515975374,2.427451567,0.322459424,0.53516996,0.864855458,0.391522553,0.701057914,0.277722411,0.249695144,2.78E+17,2.12E+17,2.487953287,0.39,40.4,95,0.381662283,0.606048965,0.539773435,0.639217342,1.148520911,2.948645744,0,0,50
0.243422083,0.336922252,0.394581179,0.51012568,0.500748283,0.767703287,0.464399258,0.417309874,0.59125828,0.859592672,0.54989501,2.579772947,0.35594157,0.587858266,0.975201744,0.470496614,0.792247841,0.357646061,0.317697419,2.30E+17,1.27E+17,2.815139161,0.5,27.2,85,0.014867279,0.305323107,0.010962279,0.58525641,1.217877614,3.669696653,0,0,70
0.232992979,0.333071783,0.374616082,0.418301574,0.473528468,0.834899212,0.465215403,0.423038812,0.537016279,0.903524672,0.550882916,2.717461836,0.338683015,0.585087883,1.004054732,0.43836031,0.831566405,0.33928486,0.292941308,2.06E+17,1.23E+17,2.738493605,0.5,40.2,65,0.013741724,0.301862023,0.010635472,0.624130701,1.309494158,3.877742385,0,0,70
0.157196898,0.239567435,0.281396196,0.249331593,0.321779438,0.704902722,0.32901682,0.333264934,0.353541865,0.704302996,0.425543328,2.315699409,0.250201951,0.442280538,0.78837471,0.291943417,0.711332792,0.214079545,0.213988162,2.79E+17,2.53E+17,2.296795364,0.39,90.4,75,0.66433214,0.795424352,1.130527329,0.742563746,1.241721903,2.892433122,0,0,50
0.074477664,0.092528391,0.120051068,0.199529477,0.198518691,0.351344559,0.161529758,0.163130661,0.223503661,0.350855967,0.229557552,1.404279862,0.137947927,0.206364025,0.408891635,0.159058443,0.358793493,0.144655476,0.137842979,8.01E+16,4.64E+16,3.146369023,0.39,40.4,45,0.146507086,0.468485075,0.310186452,0.64010441,1.655791069,5.759127819,0,0,50
